X,Y,e_max,hsrX,hsrY,velX,velY,vMag,X2Vel,Y2Vel,AzimuthVel,FD_CCW_TN,X2SR,Y2SR,AzimuthSR,SD_CCW_TN
796717.9089,1985428.621,7.50885E-05,0.954224023,-0.299024925,-0.025531029,0.093660172,0.09710776,796717.8833,1985428.713,344.752,38,796718.8631,1985428.321,107,276
796718.9089,1985423.844,7.45049E-05,0.95412002,-0.299354378,-0.025253927,0.09255065,0.095965179,796718.8835,1985423.936,344.737,38,796719.863,1985423.544,107,276
796719.9089,1985419.067,7.3921E-05,0.954015884,-0.299684052,-0.024977829,0.091441646,0.094823252,796719.8839,1985419.158,344.722,38,796720.8629,1985418.767,107,276
796720.9089,1985414.29,7.3337E-05,0.953911615,-0.300013945,-0.024702736,0.090333159,0.093681981,796720.8841,1985414.379,344.706,38,796721.8628,1985413.989,107,276
796721.9089,1985409.512,7.27526E-05,0.9538072,-0.300344096,-0.024428604,0.089224965,0.092541137,796721.8844,1985409.601,344.688,38,796722.8627,1985409.211,107,276
796722.9089,1985404.735,7.21682E-05,0.953702664,-0.30067443,-0.024155519,0.088117513,0.091401175,796722.8847,1985404.823,344.67,38,796723.8626,1985404.434,107,276
796723.9089,1985399.958,7.15838E-05,0.953597936,-0.301005148,-0.023883535,0.087011507,0.090262803,796723.885,1985400.044,344.651,38,796724.8624,1985399.656,108,275
796724.9089,1985395.181,7.10176E-05,0.953486368,-0.301354609,-0.023623454,0.086010666,0.089230304,796724.8852,1985395.267,344.642,38,796725.8623,1985394.879,108,275
796725.9089,1985390.404,7.04511E-05,0.953374631,-0.301704369,-0.023364357,0.085010317,0.088198434,796725.8855,1985390.489,344.632,38,796726.8622,1985390.102,108,275
796726.9089,1985385.626,6.98844E-05,0.953262713,-0.30205447,-0.023106204,0.084010256,0.087166989,796726.8857,1985385.71,344.622,38,796727.8621,1985385.323,108,275
796727.9089,1985380.849,6.93175E-05,0.953150639,-0.302404829,-0.022849074,0.083010888,0.086136378,796727.886,1985380.932,344.61,38,796728.862,1985380.546,108,275
796728.9089,1985376.072,6.87504E-05,0.953038397,-0.302755488,-0.022592929,0.082012011,0.085106397,796728.8863,1985376.154,344.598,38,796729.8619,1985375.769,108,275
796729.9089,1985371.295,6.81831E-05,0.952925987,-0.303106447,-0.022337768,0.081013624,0.084077046,796729.8865,1985371.375,344.585,38,796730.8618,1985370.991,108,275
796730.9089,1985366.518,6.76157E-05,0.952813408,-0.303457705,-0.022083591,0.080015728,0.083048324,796730.8868,1985366.598,344.571,38,796731.8617,1985366.214,108,275
796731.9089,1985361.74,6.70479E-05,0.952700647,-0.303809304,-0.021830358,0.079018121,0.082020027,796731.887,1985361.818,344.556,38,796732.8616,1985361.436,108,275
796732.9089,1985356.963,6.648E-05,0.952587732,-0.304161161,-0.021578148,0.078021207,0.080992564,796732.8872,1985357.041,344.54,38,796733.8614,1985356.658,108,275
796733.9089,1985352.186,6.59119E-05,0.952474647,-0.304513317,-0.021326922,0.077024783,0.079965731,796733.8875,1985352.263,344.523,38,796734.8613,1985351.881,108,275
796734.9089,1985347.409,6.53436E-05,0.952361394,-0.304865773,-0.021076681,0.076028851,0.078939527,796734.8878,1985347.485,344.506,38,796735.8612,1985347.104,108,275
796735.9089,1985342.632,6.47751E-05,0.952247973,-0.305218529,-0.020827423,0.075033409,0.077913953,796735.888,1985342.706,344.487,39,796736.8611,1985342.326,108,275
796736.9089,1985337.854,6.42063E-05,0.95213437,-0.305571626,-0.02057911,0.074038256,0.076888803,796736.8883,1985337.928,344.467,39,796737.861,1985337.548,108,275
796737.9089,1985333.077,6.36373E-05,0.952020612,-0.30592498,-0.02033182,0.073043795,0.075864488,796737.8885,1985333.149,344.445,39,796738.8609,1985332.771,108,275
796738.9089,1985328.3,6.30682E-05,0.951906685,-0.306278634,-0.020085514,0.072049825,0.074840803,796738.8888,1985328.372,344.423,39,796739.8608,1985327.993,108,275
796739.9089,1985323.523,6.24989E-05,0.95179259,-0.306632588,-0.019840192,0.071056346,0.073817747,796739.889,1985323.594,344.399,39,796740.8606,1985323.216,108,275
796740.9089,1985318.746,6.19294E-05,0.951678327,-0.306986841,-0.019595854,0.070063358,0.072795321,796740.8893,1985318.816,344.374,39,796741.8605,1985318.439,108,275
796741.9089,1985313.968,6.13595E-05,0.951563881,-0.307341436,-0.019352462,0.069070659,0.07177332,796741.8895,1985314.037,344.348,39,796742.8604,1985313.66,108,275
796742.9089,1985309.191,6.07896E-05,0.951449281,-0.307696288,-0.019110091,0.068078653,0.070752152,796742.8897,1985309.259,344.32,39,796743.8603,1985308.883,108,275
796743.9089,1985304.414,6.02194E-05,0.951334512,-0.30805144,-0.018868705,0.067087137,0.069731615,796743.89,1985304.48,344.291,39,796744.8602,1985304.105,108,275
796744.9089,1985299.637,5.96514E-05,0.951218833,-0.308408917,-0.018629287,0.06610548,0.068721119,796744.8902,1985299.703,344.262,39,796745.8601,1985299.328,108,275
796745.9089,1985294.86,5.91112E-05,0.951093943,-0.308791355,-0.018402797,0.065238227,0.067825694,796745.8904,1985294.925,344.247,39,796746.8599,1985294.551,108,275
796746.9089,1985290.083,5.85708E-05,0.950968851,-0.309174155,-0.018177251,0.064371441,0.066930876,796746.8907,1985290.147,344.231,39,796747.8598,1985289.773,108,275
796747.9089,1985285.305,5.80301E-05,0.950843542,-0.309557364,-0.017952612,0.063504947,0.066036485,796747.8909,1985285.368,344.215,39,796748.8597,1985284.995,108,275
796748.9089,1985280.528,5.74893E-05,0.950718045,-0.309940888,-0.017728951,0.062639096,0.065142878,796748.8911,1985280.59,344.197,39,796749.8596,1985280.218,108,275
796749.9089,1985275.751,5.69484E-05,0.950592347,-0.310324773,-0.017506233,0.061773712,0.064249878,796749.8913,1985275.811,344.178,39,796750.8594,1985275.44,108,275
796750.9089,1985270.974,5.64072E-05,0.950466446,-0.310709019,-0.017284457,0.060908796,0.063357483,796750.8916,1985271.034,344.157,39,796751.8593,1985270.663,108,275
796751.9089,1985266.197,5.58659E-05,0.950340343,-0.311093628,-0.017063625,0.060044346,0.062465694,796751.8918,1985266.257,344.136,39,796752.8592,1985265.885,108,275
796752.9089,1985261.419,5.53243E-05,0.950214022,-0.311478645,-0.0168437,0.059180189,0.061574334,796752.892,1985261.477,344.113,39,796753.8591,1985261.107,108,275
796753.9089,1985256.642,5.47826E-05,0.950087515,-0.311863977,-0.016624754,0.058316675,0.060683757,796753.8922,1985256.7,344.088,39,796754.8589,1985256.33,108,275
796754.9089,1985251.865,5.42407E-05,0.949960805,-0.31224967,-0.01640675,0.057453627,0.059793786,796754.8924,1985251.922,344.063,39,796755.8588,1985251.552,108,275
796755.9089,1985247.088,5.36987E-05,0.949833894,-0.312635726,-0.016189688,0.056591047,0.058904421,796755.8927,1985247.144,344.035,39,796756.8587,1985246.775,108,275
796756.9089,1985242.311,5.31564E-05,0.94970678,-0.313022142,-0.01597357,0.055728935,0.058015662,796756.8929,1985242.365,344.006,39,796757.8586,1985241.997,108,275
796757.9089,1985237.533,5.26139E-05,0.949579448,-0.313408969,-0.01575836,0.054867115,0.057127332,796757.8931,1985237.587,343.975,39,796758.8584,1985237.219,108,275
796758.9089,1985232.756,5.20713E-05,0.949451929,-0.313796109,-0.015544128,0.054005937,0.056239784,796758.8933,1985232.81,343.943,39,796759.8583,1985232.442,108,275
796759.9089,1985227.979,5.15285E-05,0.949324209,-0.314183611,-0.015330838,0.053145226,0.055352843,796759.8935,1985228.031,343.909,39,796760.8582,1985227.664,108,275
796760.9089,1985223.202,5.09855E-05,0.949196286,-0.314571474,-0.015118491,0.052284983,0.054466508,796760.8937,1985223.254,343.872,39,796761.858,1985222.887,108,275
796761.9089,1985218.425,5.04423E-05,0.94906816,-0.314959699,-0.014907087,0.051425206,0.053580779,796761.8939,1985218.476,343.834,39,796762.8579,1985218.11,108,275
796762.9089,1985213.647,4.98989E-05,0.948939817,-0.315348334,-0.014696591,0.050565723,0.052695479,796762.8942,1985213.696,343.794,39,796763.8578,1985213.331,108,275
796763.9089,1985208.87,4.93553E-05,0.948811288,-0.315737283,-0.014487073,0.049706882,0.051810962,796763.8944,1985208.919,343.751,39,796764.8577,1985208.554,108,275
796764.9089,1985204.093,4.88116E-05,0.948682556,-0.316126593,-0.014278497,0.048848508,0.05092705,796764.8946,1985204.141,343.706,39,796765.8575,1985203.776,108,275
796765.9089,1985199.316,4.82739E-05,0.94855172,-0.316521307,-0.014072914,0.048009939,0.050063161,796765.8948,1985199.364,343.663,39,796766.8574,1985198.999,108,275
796766.9089,1985194.539,4.77729E-05,0.948409274,-0.316946603,-0.013880495,0.04728753,0.049316029,796766.895,1985194.585,343.641,39,796767.8573,1985194.222,108,275
796767.9089,1985189.761,4.72717E-05,0.948266561,-0.3173724,-0.013688919,0.046565394,0.048569305,796767.8952,1985189.807,343.618,39,796768.8571,1985189.443,109,274
796768.9089,1985184.984,4.67704E-05,0.948123619,-0.317798588,-0.013498246,0.045843824,0.047823284,796768.8954,1985185.029,343.593,39,796769.857,1985184.666,109,274
796769.9089,1985180.207,4.6269E-05,0.947980428,-0.318225221,-0.013308445,0.045122674,0.047077819,796769.8955,1985180.252,343.567,39,796770.8568,1985179.888,109,274
796770.9089,1985175.43,4.57674E-05,0.947836989,-0.3186523,-0.013119517,0.044401944,0.046332909,796770.8957,1985175.473,343.539,39,796771.8567,1985175.111,109,274
796771.9089,1985170.653,4.52658E-05,0.947693302,-0.319079825,-0.012931462,0.043681633,0.045588555,796771.8959,1985170.696,343.509,39,796772.8565,1985170.333,109,274
796772.9089,1985165.875,4.47638E-05,0.947549348,-0.319507851,-0.012744249,0.042961596,0.044844608,796772.8961,1985165.916,343.477,40,796773.8564,1985165.555,109,274
796773.9089,1985161.098,4.42619E-05,0.947405164,-0.319936268,-0.012557938,0.042242125,0.044101364,796773.8963,1985161.139,343.444,40,796774.8563,1985160.778,109,274
796774.9089,1985156.321,4.37598E-05,0.947260732,-0.32036513,-0.012372501,0.041523074,0.043358676,796774.8965,1985156.362,343.408,40,796775.8561,1985156,109,274
796775.9089,1985151.603,4.32632E-05,0.947117172,-0.320791134,-0.012189671,0.040813023,0.042625263,796775.8967,1985151.642,343.371,40,796776.856,1985151.282,109,274
796776.9089,1985146.922,4.277E-05,0.94697407,-0.321215505,-0.012008788,0.040108767,0.041897864,796776.8968,1985146.962,343.332,40,796777.8558,1985146.6,109,274
796777.9089,1985142.24,4.22766E-05,0.946830706,-0.321640369,-0.011828731,0.039404777,0.041170862,796777.897,1985142.279,343.291,40,796778.8557,1985141.918,109,274
796778.9089,1985137.558,4.1783E-05,0.946687098,-0.32206567,-0.011649529,0.038701198,0.040444405,796778.8972,1985137.595,343.248,40,796779.8555,1985137.235,109,274
796779.9089,1985132.876,4.12893E-05,0.946543247,-0.322491408,-0.011471182,0.037998031,0.039718492,796779.8974,1985132.912,343.202,40,796780.8554,1985132.553,109,274
796780.9089,1985128.195,4.07956E-05,0.946399172,-0.322917527,-0.01129372,0.03729542,0.03899327,796780.8976,1985128.232,343.153,40,796781.8552,1985127.872,109,274
796781.9089,1985123.513,4.03016E-05,0.946254835,-0.323344139,-0.011117083,0.036593075,0.038268445,796781.8977,1985123.549,343.101,40,796782.8551,1985123.189,109,274
796782.9089,1985118.831,3.98075E-05,0.946110254,-0.323771188,-0.010941302,0.035891142,0.037544165,796782.8979,1985118.865,343.046,40,796783.855,1985118.507,109,274
796783.9089,1985114.149,3.93133E-05,0.945965429,-0.324198673,-0.010766376,0.03518962,0.036820429,796783.8981,1985114.183,342.988,40,796784.8548,1985113.824,109,274
796784.9089,1985109.468,3.8819E-05,0.945820381,-0.32462654,-0.010592334,0.034488655,0.036097384,796784.8983,1985109.502,342.927,40,796785.8547,1985109.143,109,274
796785.9089,1985104.786,3.83245E-05,0.94567507,-0.325054899,-0.010419118,0.033787956,0.035374737,796785.8983,1985104.818,342.862,40,796786.8545,1985104.46,109,274
796786.9089,1985100.104,3.78298E-05,0.945529516,-0.325483696,-0.010246757,0.033087668,0.034652634,796786.8986,1985100.137,342.793,40,796787.8544,1985099.778,109,274
796787.9089,1985095.423,3.73867E-05,0.945366787,-0.32595612,-0.010089767,0.032522175,0.034065916,796787.8988,1985095.455,342.764,40,796788.8542,1985095.097,109,274
796788.9089,1985090.741,3.69445E-05,0.945203363,-0.326430085,-0.009933851,0.031959993,0.033482646,796788.8989,1985090.772,342.734,40,796789.8541,1985090.414,109,274
796789.9089,1985086.059,3.65022E-05,0.945039654,-0.326904544,-0.009778704,0.031398189,0.03289988,796789.8991,1985086.09,342.701,40,796790.8539,1985085.732,109,274
796790.9089,1985081.377,3.60599E-05,0.944875658,-0.327379497,-0.009624325,0.030836762,0.03231762,796790.8992,1985081.406,342.667,40,796791.8537,1985081.049,109,274
796791.9089,1985076.696,3.56175E-05,0.944711398,-0.327854877,-0.00947074,0.030275827,0.031735982,796791.8994,1985076.726,342.63,40,796792.8536,1985076.368,109,274
796792.9089,1985072.014,3.5175E-05,0.944546829,-0.328330817,-0.009317899,0.029715154,0.031154732,796792.8995,1985072.043,342.59,40,796793.8534,1985071.685,109,274
796793.9089,1985067.332,3.47323E-05,0.944381974,-0.328807251,-0.009165827,0.029154858,0.030573987,796793.8997,1985067.361,342.548,40,796794.8532,1985067.003,109,274
796794.9089,1985062.65,3.42896E-05,0.944216833,-0.329284179,-0.009014524,0.028594939,0.029993746,796794.8998,1985062.678,342.503,40,796795.8531,1985062.32,109,274
796795.9089,1985057.969,3.38469E-05,0.944051428,-0.329761534,-0.008864014,0.028035512,0.029414128,796795.9,1985057.997,342.455,41,796796.8529,1985057.639,109,274
796796.9089,1985053.287,3.3404E-05,0.943885714,-0.330239449,-0.008714248,0.027476347,0.028834897,796796.9001,1985053.314,342.403,41,796797.8527,1985052.956,109,274
796797.9089,1985048.605,3.2961E-05,0.943719713,-0.330717857,-0.008565251,0.026917559,0.028256171,796797.9003,1985048.631,342.349,41,796798.8526,1985048.274,109,274
796798.9089,1985043.923,3.25179E-05,0.943553426,-0.33119676,-0.008417023,0.026359148,0.02767795,796798.9004,1985043.949,342.291,41,796799.8524,1985043.591,109,274
796799.9089,1985039.242,3.20749E-05,0.943386875,-0.331676089,-0.008269587,0.025801228,0.027100351,796799.9006,1985039.267,342.229,41,796800.8522,1985038.91,109,274
796800.9089,1985034.56,3.16463E-05,0.943221807,-0.332142938,-0.008126796,0.025248538,0.026531176,796800.9007,1985034.585,342.158,41,796801.8521,1985034.227,109,274
796801.9089,1985029.878,3.1219E-05,0.943056698,-0.332608768,-0.007985158,0.024696637,0.025963198,796801.9009,1985029.902,342.082,41,796802.8519,1985029.545,109,274
796802.9089,1985025.196,3.07915E-05,0.942891373,-0.333074875,-0.007844282,0.024145023,0.025395606,796802.901,1985025.22,342.002,41,796803.8517,1985024.862,109,274
796803.9089,1985020.515,3.03638E-05,0.942725853,-0.333541193,-0.007704194,0.023593812,0.024828517,796803.9011,1985020.537,341.916,41,796804.8516,1985020.181,109,274
796804.9089,1985015.833,2.99358E-05,0.942560093,-0.334007855,-0.007564844,0.023042774,0.024261696,796804.9013,1985015.855,341.825,41,796805.8514,1985015.498,110,273
796805.9089,1985011.151,2.95075E-05,0.942394116,-0.334474794,-0.007426256,0.022492023,0.023695262,796805.9014,1985011.173,341.728,41,796806.8512,1985010.816,110,273
796806.9089,1985006.469,2.9079E-05,0.942227922,-0.33494201,-0.007288431,0.02194156,0.023129213,796806.9016,1985006.49,341.625,41,796807.8511,1985006.134,110,273
796807.9089,1985001.788,2.86504E-05,0.942061534,-0.335409437,-0.007151393,0.021391499,0.022563667,796807.9017,1985001.808,341.515,41,796808.8509,1985001.452,110,273
796808.9089,1984997.106,2.8262E-05,0.941880915,-0.335911281,-0.007025297,0.020926865,0.02208405,796808.9018,1984997.125,341.443,42,796809.8507,1984996.77,110,273
796809.9089,1984992.424,2.78986E-05,0.941691419,-0.33643444,-0.006906174,0.020515154,0.021657701,796809.9019,1984992.443,341.395,42,796810.8505,1984992.087,110,273
796810.9089,1984987.742,2.75349E-05,0.941501686,-0.336957861,-0.006787698,0.020103689,0.021231687,796810.902,1984987.762,341.344,42,796811.8504,1984987.405,110,273
796811.9089,1984983.061,2.71711E-05,0.941311742,-0.337481465,-0.006669889,0.019692552,0.020806094,796811.9022,1984983.08,341.289,42,796812.8502,1984982.723,110,273
796812.9089,1984978.379,2.68071E-05,0.941121533,-0.338005411,-0.006552707,0.019281575,0.020380749,796812.9023,1984978.398,341.23,42,796813.85,1984978.04,110,273
796813.9089,1984973.697,2.64429E-05,0.940931085,-0.338529618,-0.006436172,0.018870842,0.01995574,796813.9024,1984973.715,341.167,42,796814.8498,1984973.358,110,273
796814.9089,1984969.015,2.60785E-05,0.9407404,-0.339054088,-0.006320284,0.018460353,0.019531064,796814.9025,1984969.033,341.1,42,796815.8496,1984968.675,110,273
796815.9089,1984964.334,2.5714E-05,0.940549506,-0.339578741,-0.006205061,0.018050193,0.019106811,796815.9026,1984964.352,341.029,42,796816.8494,1984963.994,110,273
796816.9089,1984959.652,2.53492E-05,0.940358345,-0.340103735,-0.006090467,0.017640193,0.018682805,796816.9028,1984959.669,340.952,42,796817.8492,1984959.311,110,273
796817.9089,1984954.97,2.49842E-05,0.940166946,-0.340628991,-0.005976519,0.017230436,0.018259135,796817.9029,1984954.987,340.87,42,796818.849,1984954.629,110,273
796818.9089,1984950.288,2.4619E-05,0.939975309,-0.34115451,-0.005863218,0.016820924,0.017835799,796818.903,1984950.304,340.783,42,796819.8488,1984949.946,110,273
796819.9089,1984945.607,2.42537E-05,0.939783463,-0.341680211,-0.005750583,0.016411742,0.017412884,796819.9031,1984945.622,340.69,42,796820.8486,1984945.265,110,273
796820.9089,1984940.925,2.38881E-05,0.93959135,-0.342206254,-0.005638575,0.016002718,0.016990218,796820.9031,1984940.941,340.59,42,796821.8484,1984940.582,110,273
796821.9089,1984936.243,2.35224E-05,0.939399,-0.342732559,-0.005527215,0.015593939,0.016567886,796821.9033,1984936.257,340.483,43,796822.8482,1984935.9,110,273
796822.9089,1984931.561,2.31564E-05,0.939206411,-0.343259126,-0.005416501,0.015185404,0.016145889,796822.9034,1984931.575,340.369,43,796823.8481,1984931.217,110,273
796823.9089,1984926.88,2.27904E-05,0.939013614,-0.343785875,-0.005306453,0.014777198,0.015724314,796823.9035,1984926.894,340.247,43,796824.8479,1984926.536,110,273
796824.9089,1984922.198,2.2424E-05,0.93882055,-0.344312967,-0.005197033,0.014369151,0.015302987,796824.9037,1984922.212,340.116,43,796825.8477,1984921.853,110,273
796825.9089,1984917.516,2.20575E-05,0.938627248,-0.34484032,-0.00508826,0.013961349,0.014881994,796825.9038,1984917.529,339.976,43,796826.8475,1984917.171,110,273
796826.9089,1984912.834,2.16908E-05,0.938433708,-0.345367935,-0.004980134,0.01355379,0.014461337,796826.9039,1984912.847,339.825,43,796827.8473,1984912.488,110,273
796827.9089,1984908.153,2.13239E-05,0.938239959,-0.345895734,-0.004872673,0.013146561,0.0140411,796827.904,1984908.166,339.663,43,796828.8471,1984907.807,110,273
796828.9089,1984903.471,2.09568E-05,0.938045944,-0.346423874,-0.00476584,0.012739492,0.013621112,796828.9041,1984903.483,339.489,44,796829.8469,1984903.124,110,273
796829.9089,1984898.789,2.06061E-05,0.937843846,-0.34697048,-0.004663415,0.012364059,0.013232943,796829.9042,1984898.801,339.335,44,796830.8467,1984898.442,110,273
796830.9089,1984894.107,2.03024E-05,0.93761902,-0.347569485,-0.00457234,0.01207883,0.012935322,796830.9043,1984894.118,339.266,44,796831.8465,1984893.759,110,273
796831.9089,1984889.426,1.99987E-05,0.937393984,-0.348168589,-0.004481809,0.01179387,0.012638054,796831.9044,1984889.436,339.193,44,796832.8462,1984889.077,110,273
796832.9089,1984884.744,1.96948E-05,0.937168667,-0.348767981,-0.004391792,0.011509061,0.012341019,796832.9044,1984884.754,339.113,44,796833.846,1984884.395,110,273
796833.9089,1984880.062,1.93908E-05,0.936943105,-0.349367566,-0.004302302,0.011224462,0.012044277,796833.9044,1984880.073,339.028,44,796834.8458,1984879.712,110,273
796834.9089,1984875.38,1.90867E-05,0.936717298,-0.349967345,-0.004213341,0.010940073,0.011747828,796834.9046,1984875.389,338.937,44,796835.8456,1984875.03,110,273
796835.9089,1984870.699,1.87825E-05,0.936491281,-0.350567223,-0.004124924,0.010655953,0.011451733,796835.9047,1984870.709,338.839,44,796836.8453,1984870.348,111,272
796836.9089,1984866.017,1.84782E-05,0.936264983,-0.351167388,-0.004037019,0.010371984,0.01115587,796836.9048,1984866.027,338.733,44,796837.8451,1984865.665,111,272
796837.9089,1984861.335,1.81737E-05,0.93603844,-0.351767747,-0.003949644,0.010088226,0.0108603,796837.9049,1984861.345,338.619,44,796838.8449,1984860.983,111,272
796838.9089,1984856.569,1.78643E-05,0.935808655,-0.352376237,-0.003861549,0.009799747,0.010559982,796838.905,1984856.578,338.493,45,796839.8447,1984856.216,111,272
796839.9089,1984851.671,1.75471E-05,0.93557391,-0.352997398,-0.00377204,0.009503737,0.010252044,796839.9051,1984851.679,338.352,45,796840.8444,1984851.318,111,272
796840.9089,1984846.773,1.72298E-05,0.935338909,-0.353618762,-0.003683083,0.009207947,0.009944413,796840.9052,1984846.781,338.199,45,796841.8442,1984846.419,111,272
796841.9089,1984841.875,1.69123E-05,0.93510365,-0.354240328,-0.00359468,0.008912377,0.009637088,796841.9053,1984841.882,338.034,45,796842.844,1984841.52,111,272
796842.9089,1984836.977,1.65947E-05,0.934868136,-0.354862097,-0.003506829,0.008617026,0.00933007,796842.9053,1984836.985,337.855,45,796843.8437,1984836.622,111,272
796843.9089,1984832.079,1.62771E-05,0.934632364,-0.355484068,-0.003419531,0.008321895,0.009023358,796843.9054,1984832.087,337.662,45,796844.8435,1984831.723,111,272
796844.9089,1984827.181,1.59592E-05,0.934396336,-0.356106241,-0.003332786,0.008026985,0.008716953,796844.9055,1984827.189,337.452,46,796845.8432,1984826.824,111,272
796845.9089,1984822.283,1.56413E-05,0.934160051,-0.356728617,-0.003246593,0.007732294,0.008410854,796845.9056,1984822.29,337.224,46,796846.843,1984821.926,111,272
796846.9089,1984817.385,1.53232E-05,0.933923509,-0.357351196,-0.003160954,0.007437822,0.008105062,796846.9057,1984817.392,336.975,46,796847.8428,1984817.027,111,272
796847.9089,1984812.487,1.50051E-05,0.933686711,-0.357973976,-0.003075867,0.007143571,0.007799577,796847.9057,1984812.493,336.704,46,796848.8425,1984812.129,111,272
796848.9089,1984807.589,1.46868E-05,0.933449656,-0.35859696,-0.002991333,0.006849539,0.007494398,796848.9059,1984807.595,336.408,47,796849.8423,1984807.23,111,272
796849.9089,1984802.691,1.43683E-05,0.933212344,-0.359220145,-0.002907351,0.006555727,0.007189526,796849.9059,1984802.696,336.084,47,796850.8421,1984802.331,111,272
796850.9089,1984797.793,1.40818E-05,0.932956259,-0.35988394,-0.002830835,0.006311703,0.006934758,796850.906,1984797.799,335.843,47,796851.8418,1984797.433,111,272
796851.9089,1984792.895,1.38342E-05,0.932677354,-0.36059709,-0.002763205,0.006128332,0.006740999,796851.9061,1984792.901,335.73,47,796852.8415,1984792.534,111,272
796852.9089,1984787.997,1.35867E-05,0.932398213,-0.361310281,-0.002695997,0.005945174,0.006547525,796852.9062,1984788.002,335.607,47,796853.8412,1984787.635,111,272
796853.9089,1984783.099,1.33391E-05,0.932118837,-0.362023515,-0.002629212,0.005762228,0.006354336,796853.9062,1984783.104,335.474,48,796854.841,1984782.736,111,272
796854.9089,1984778.201,1.30915E-05,0.931839226,-0.36273679,-0.002562849,0.005579494,0.006161432,796854.9063,1984778.206,335.329,48,796855.8407,1984777.838,111,272
796855.9089,1984773.304,1.28439E-05,0.931559423,-0.363449994,-0.00249692,0.005397008,0.005968849,796855.9064,1984773.308,335.172,48,796856.8404,1984772.94,111,272
796856.9089,1984768.406,1.25962E-05,0.93127934,-0.364163354,-0.002431401,0.005214699,0.005776515,796856.9064,1984768.411,335.002,48,796857.8401,1984768.041,111,272
796857.9089,1984763.508,1.23486E-05,0.930999021,-0.364876755,-0.002366306,0.005032603,0.005584465,796857.9065,1984763.513,334.817,48,796858.8398,1984763.143,111,272
796858.9089,1984758.61,1.21009E-05,0.930718467,-0.365590198,-0.002301632,0.004850719,0.005392701,796858.9065,1984758.614,334.616,48,796859.8396,1984758.244,111,272
796859.9089,1984753.712,1.18532E-05,0.930437677,-0.366303684,-0.002237381,0.004669047,0.005201221,796859.9066,1984753.716,334.397,49,796860.8393,1984753.345,111,272
796860.9089,1984748.814,1.16055E-05,0.930156652,-0.367017211,-0.002173553,0.004487588,0.005010026,796860.9067,1984748.818,334.157,49,796861.839,1984748.446,112,271
796861.9089,1984743.916,1.13577E-05,0.929875391,-0.36773078,-0.002110146,0.004306341,0.004819116,796861.9067,1984743.919,333.895,49,796862.8387,1984743.548,112,271
796862.9089,1984739.018,1.11099E-05,0.929593895,-0.368444392,-0.002047163,0.004125306,0.004628491,796862.9068,1984739.022,333.607,49,796863.8384,1984738.649,112,271
796863.9089,1984734.12,1.08622E-05,0.929312162,-0.369158045,-0.001984601,0.003944484,0.004438151,796863.9068,1984734.122,333.292,50,796864.8382,1984733.75,112,271
796864.9089,1984729.222,1.06144E-05,0.929030195,-0.36987174,-0.001922462,0.003763875,0.004248095,796864.9068,1984729.225,332.944,50,796865.8379,1984728.852,112,271
796865.9089,1984724.324,1.03665E-05,0.928747991,-0.370585477,-0.001860745,0.003583477,0.004058325,796865.907,1984724.327,332.559,50,796866.8376,1984723.953,112,271
796866.9089,1984719.426,1.01187E-05,0.928465552,-0.371299257,-0.001799451,0.003403292,0.003868839,796866.9071,1984719.429,332.133,51,796867.8373,1984719.054,112,271
796867.9089,1984714.528,9.87081E-06,0.928182878,-0.372013078,-0.001738579,0.00322332,0.003679639,796867.9071,1984714.531,331.659,51,796868.837,1984714.155,112,271
796868.9089,1984709.63,9.62293E-06,0.927899967,-0.372726941,-0.001678129,0.00304356,0.003490723,796868.9072,1984709.632,331.129,52,796869.8367,1984709.257,112,271
796869.9089,1984704.732,9.37502E-06,0.927616822,-0.373440846,-0.001618102,0.002864012,0.003302092,796869.9072,1984704.733,330.535,52,796870.8365,1984704.358,112,271
796870.9089,1984699.834,9.12961E-06,0.927331671,-0.374158384,-0.00155902,0.002687567,0.003116671,796870.9073,1984699.835,329.883,53,796871.8362,1984699.459,112,271
796871.9089,1984694.936,8.95566E-06,0.926995918,-0.374978128,-0.001515192,0.002593711,0.003014899,796871.9073,1984694.938,329.707,53,796872.8358,1984694.561,112,271
796872.9089,1984690.038,8.78174E-06,0.926660038,-0.375797535,-0.001471643,0.002500058,0.002913366,796872.9074,1984690.04,329.517,53,796873.8355,1984689.662,112,271
796873.9089,1984685.14,8.60784E-06,0.92632403,-0.376616607,-0.001428373,0.002406606,0.002812074,796873.9074,1984685.142,329.31,54,796874.8352,1984684.763,112,271
796874.9089,1984680.242,8.43396E-06,0.925987895,-0.377435342,-0.001385381,0.002313357,0.002711023,796874.9075,1984680.243,329.084,54,796875.8348,1984679.864,112,271
796875.9089,1984675.344,8.26011E-06,0.925651633,-0.378253742,-0.001342668,0.00222031,0.002610211,796875.9075,1984675.345,328.838,54,796876.8345,1984674.965,112,271
796876.9089,1984670.446,8.08628E-06,0.925315243,-0.379071805,-0.001300234,0.002127466,0.00250964,796876.9075,1984670.448,328.568,54,796877.8342,1984670.066,112,271
796877.9089,1984665.548,7.91248E-06,0.924978726,-0.379889532,-0.001258079,0.002034823,0.002409309,796877.9076,1984665.55,328.273,55,796878.8338,1984665.168,112,271
796878.9089,1984660.629,7.7381E-06,0.924640914,-0.380709748,-0.001216059,0.001942006,0.002308826,796878.9076,1984660.629,327.946,55,796879.8335,1984660.248,112,271
